record_id,complaint_num,pdf_filename,pdf_url,block_position,offense,date,location,lat,long,zone_id,zone_name,year,month,day,date_str
13934,24-03562,summary_report_26-june-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_26-june-2024.pdf,4,THEFT,2024-06-25,800 BLOCK OF S. OAK PARK,41.8741647,-87.7938147,6,Zone 6,2024,6,25,2024-06-25
13935,24-02940,summary_report_29-may-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_29-may-2024.pdf,3,BATTERY,2024-05-28,0 - 100 BLOCK OF LEMOYNE,41.90772279999999,-87.77822599999999,1,Zone 1,2024,5,28,2024-05-28
13936,24-01914,summary_report_10-april-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_10-april-2024.pdf,1,THEFT,2024-04-09,0 - 100 BLOCK OF N. AUSTIN,41.8804251,-87.77486180000001,4,Zone 4,2024,4,9,2024-04-09
13937,22-3847,summary_5jul2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_5jul2022.pdf,10,THEFT,2022-07-01,400 BLOCK OF WASHINGTON,41.881373,-87.8056109,,,2022,7,1,2022-07-01
13938,21-3527,24_hour_summary_report_17_june_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_17_june_2021.pdf,1,THEFT,2021-06-15,1000 BLOCK OF N. RIDGELAND AVE.,41.905279,-87.782979,1,Zone 1,2021,6,15,2021-06-15
13939,21-3002,24_hour_summary_report_27_may_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_27_may_2021.pdf,2,BATTERY ARREST,2021-05-25,300 BLOCK OF MADISON,41.8801991,-87.7830505,4,Zone 4,2021,5,25,2021-05-25
13940,20-07030,24_hour_summary_report_12_jan_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_12_jan_2021.pdf,2,THEFT ARREST,2020-01-11,"5900 BLOCK OF W NORTH AVE, CHICAGO",41.9095394,-87.772909,,,2020,1,11,2020-01-11
13941,20-6478,48_hour_summary_report_09-11_nov_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/48_hour_summary_report_09-11_nov_2020.pdf,3,BATTERY ARREST,2020-11-09,134 N MARION,41.8883704,-87.8023341,3,Zone 3,2020,11,9,2020-11-09
13942,20-5396,24_hour_summary_report_24_sep_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_24_sep_2020.pdf,1,THEFT,2020-09-23,200 BLOCK OF SOUTH BLVD.,41.8869836,-87.7830967,4,Zone 4,2020,9,23,2020-09-23
13943,20-5403,24_hour_summary_report_24_sep_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_24_sep_2020.pdf,4,THEFT,2020-09-23,400 BLOCK OF S HARVEY,41.881769,-87.78124389999999,4,Zone 4,2020,9,23,2020-09-23
13944,20-5307,weekend_summary_report_18-21_september_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_18-21_september_2020.pdf,2,BURGLARY,2020-09-19,1150 BLOCK OF S EAST,41.89332539999999,-87.7812524,3,Zone 3,2020,9,19,2020-09-19
13945,20-03997,weekend_summary_report_24_jul_-_27_jul_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_24_jul_-_27_jul_2020.pdf,13,THEFT,2020-07-25,1200 BLOCK OF EDMER AVE.,41.9074702,-87.7843305,2,Zone 2,2020,7,25,2020-07-25
13946,20-00062,weekend_summary_report_03_-_06_jan_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_03_-_06_jan_2020.pdf,9,CRIMINAL DAMAGE TO PROPERTY,2020-01-05,700 BLOCK OF GUNDERSON AVE.,41.8760978,-87.78650929999999,6,Zone 6,2020,1,5,2020-01-05
13947,19-05365,weekend_summary_report_16_sep_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_16_sep_2019.pdf,10,THEFT,2019-09-14,0-50 BLOCK OF ERIE CT.,41.8919716,-87.77771940000001,3,Zone 3,2019,9,14,2019-09-14
13948,19-4517,24_hour_summary_report_09_aug_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_09_aug_2019.pdf,3,FORGERY ARREST,2019-08-08,700 BLOCK N. HARLEM,41.8922268,-87.80541459999999,3,Zone 3,2019,8,8,2019-08-08
13949,18-07393,24_hour_summary_report_16_nov_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_16_nov_2018.pdf,3,LOCAL ORDINANCE VIOLATION ARREST,2018-11-15,500 BLOCK OF CARPENTER,41.8797359,-87.7962805,5,Zone 5,2018,11,15,2018-11-15
13950,18-6107,weekend_summary_report_24_sep_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_24_sep_2018.pdf,2,RETAIL THEFT ARREST,2018-09-21,200 BLOCK OF LAKE,41.8885093,-87.7800835,3,Zone 3,2018,9,21,2018-09-21
13951,18-5233,weekend_summary_report_20_aug_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_20_aug_2018.pdf,16,THEFT,2018-08-18,100 BLOCK OF NORTH EUCLID AV,41.88759599999999,-87.79228140000001,3,Zone 3,2018,8,18,2018-08-18
13952,18-4320,weekend_summary_report_16_jul_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_16_jul_2018.pdf,3,BICYCLE THEFT,2018-07-06,700 BLOCK OF SOUTH GROVE AV,41.8759451,-87.7950298,5,Zone 5,2018,7,6,2018-07-06
13953,18-3436,24_hour_summary_report_08_june_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_08_june_2018.pdf,7,CRIMINAL DAMAGE TO PROPERTY,2018-06-06,100 BLOCK OF ERIE,41.8918139,-87.7782988,3,Zone 3,2018,6,6,2018-06-06
13954,18-1775,weekend_summary_report_30_april_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_30_april_2018.pdf,12,DOMESTIC BATTERY ARREST,2018-04-30,100 BLOCK OF MADISON,41.880292,-87.77816899999999,4,Zone 4,2018,4,30,2018-04-30
13955,18-02346,weekend_summary_report_24_april_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_24_april_2018.pdf,9,DUI (OVER 0.08) ARREST,2018-04-22,6000 BLOCK NORTH AVE,41.9093216,-87.7752919,1,Zone 1,2018,4,22,2018-04-22
13956,18-1576,weekend_summary_report_19_march_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_19_march_2018.pdf,12,OUTSIDE WARRANT ARREST,2018-03-17,400 BLOCK S TAYLOR,41.8820572,-87.7779888,4,Zone 4,2018,3,17,2018-03-17
13957,18-1406,weekend_summary_report_12_march_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_12_march_2018.pdf,2,DOMESTIC BATTERY ARREST,2018-03-09,200 BLOCK S MAPLE,41.884922,-87.803603,5,Zone 5,2018,3,9,2018-03-09
13958,18-705,weekend_summary_report_05_february_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_05_february_2018.pdf,7,RETAIL THEFT ARREST,2018-02-03,1100 BLOCK LAKE (TARGET),41.8889519,-87.80295470000002,3,Zone 3,2018,2,3,2018-02-03
13959,18-204,24_hour_summary_report_11_january_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_11_january_2018.pdf,5,DOMESTIC BATTERY ARREST,2018-01-10,100 BLOCK LEMOYNE,41.90772279999999,-87.77822599999999,1,Zone 1,2018,1,10,2018-01-10
13960,26-01224,summary-report-11-march-2026.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2026/03-march/summary-report-11-march-2026.pdf,7,BATTERY ARREST,2026-03-10,7100 BLOCK OF NORTH AVE.,41.9092588,-87.8021572,2,Zone 2,2026,3,10,2026-03-10
13961,26-00226,summary-report-13-january-2026.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2026/01-january/summary-report-13-january-2026.pdf,6,BATTERY ARREST,2026-01-12,2 CHICAGO AVE. (TACO PROS),41.8948597,-87.7753917,1,Zone 1,2026,1,12,2026-01-12
13962,26-00094,summary-report-08-january-2026.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2026/01-january/summary-report-08-january-2026.pdf,0,RETAIL THEFT,2026-01-06,1100 BLOCK OF LAKE,41.8889519,-87.80295470000002,3,Zone 3,2026,1,6,2026-01-06
13963,25-03988,weekend-summary-report-24july2025-28july2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/07-july/weekend-summary-report-24july2025-28july2025.pdf,13,BATTERY ARREST,2025-07-26,1100 BLOCK OF LAKE,41.8889519,-87.80295470000002,3,Zone 3,2025,7,26,2025-07-26
13964,25-00686,summary-report-11-february-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/02-february/summary-report-11-february-2025.pdf,1,THEFT,2025-02-10,1100 BLOCK OF WESTGATE,41.8878825,-87.80412779999999,3,Zone 3,2025,2,10,2025-02-10
13965,25-00240,summary-report-16-january-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/01-january/summary-report-16-january-2025.pdf,3,THEFT OF MOTOR VEHICLE PARTS,2025-01-15,0 - 100 BLOCK OF GARFIELD,41.8705764,-87.7767885,7,Zone 7,2025,1,15,2025-01-15
13966,24-07714,weekend_summary_report_27december2024_-_30december2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/weekend_summary_report_27december2024_-_30december2024.pdf,3,THEFT,2024-12-15,1000 BLOCK OF N. LOMBARD,41.9039867,-87.7800393,1,Zone 1,2024,12,15,2024-12-15
13967,24-05396,summary_report_13-september-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_13-september-2024.pdf,7,RETAIL THEFT ARREST,2024-09-12,1100 BLOCK OF LAKE,41.8889519,-87.80295470000002,3,Zone 3,2024,9,12,2024-09-12
13968,22-5096,summary_24aug2022.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2022/summary_24aug2022.pdf,3,THEFT,2022-08-11,400 BLOCK OF NORTH AUSTIN BLVD.,41.8877609,-87.7748975,3,Zone 3,2022,8,11,2022-08-11
13969,21-6200,24_hour_summary_report_08oct2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/24_hour_summary_report_08oct2021.pdf,1,THEFT,2021-10-07,200 BLOCK OF RANDOLPH ST.,41.8839788,-87.7796864,4,Zone 4,2021,10,7,2021-10-07
13970,20-6510,48_hour_summary_report_09-11_nov_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/48_hour_summary_report_09-11_nov_2020.pdf,6,CRIMINAL DAMAGE TO PROPERTY,2020-11-10,0-40 BLOCK OF MADISON,41.8803515,-87.7766626,4,Zone 4,2020,11,10,2020-11-10
13971,20-05452,weekend_summary_report_25-28_september_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_25-28_september_2020.pdf,7,BURGLARY,2020-09-26,900 BLOCK OF N ELMWOOD,41.9018399,-87.78674629999999,2,Zone 2,2020,9,26,2020-09-26
13972,20-04413,24_hour_summary_report_13_aug_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_13_aug_2020.pdf,0,THEFT,2020-08-11,1100 BLOCK OF LAKE,41.8889519,-87.80295470000002,3,Zone 3,2020,8,11,2020-08-11
13973,20-03556,24_hour_summary_report_09_july_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_09_july_2020.pdf,1,MOTOR VEHICLE THEFT,2020-07-08,900 BLOCK OF S. GROVE,41.8864733,-87.8026703,5,Zone 5,2020,7,8,2020-07-08
13974,20-01809,48_hour_summary_report_15_apr_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/48_hour_summary_report_15_apr_2020.pdf,0,DUI ARREST,2020-04-14,700 BLOCK OF S. AUSTIN,41.8708584,-87.7746244,7,Zone 7,2020,4,14,2020-04-14
13975,19-07622,weekend_summary_report_27_dec_-_30_dec_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_27_dec_-_30_dec_2019.pdf,12,THEFT,2019-12-29,400 BLOCK OF HOME AVE.,41.88132220000001,-87.7995835,5,Zone 5,2019,12,29,2019-12-29
13976,19-07491,weekend_summary_report_20_dec_-_23_dec_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_20_dec_-_23_dec_2019.pdf,16,MOTOR VEHICLE THEFT,2019-12-22,100 BLOCK OF FRANK LLOYD WRIGHT LN.,41.8875056,-87.7898195,3,Zone 3,2019,12,22,2019-12-22
13977,19-6082,24_hour_summary_report_18_oct_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_18_oct_2019.pdf,1,THEFT,2019-10-17,900 BLOCK OF S. LAKE ST.,41.8886985,-87.7975111,3,Zone 3,2019,10,17,2019-10-17
13978,19-5089,24_hour_summary_report_03_sep_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_03_sep_2019.pdf,4,THEFT,2019-09-02,900 BLOCK OF S. MAPLE,41.872321,-87.8036046,8,Zone 8,2019,9,2,2019-09-02
13979,18-6124,weekend_summary_report_24_sep_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_24_sep_2018.pdf,8,THEFT,2018-09-21,800 BLOCK OF LAKE,41.8898955,-87.79562949999999,3,Zone 3,2018,9,21,2018-09-21
13980,18-5226,weekend_summary_report_20_aug_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_20_aug_2018.pdf,13,THEFT,2018-08-18,200 BLOCK OF RANDOLPH,41.8839788,-87.7796864,4,Zone 4,2018,8,18,2018-08-18
13981,18-04327,weekend_summary_report_16_jul_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/weekend_summary_report_16_jul_2018.pdf,10,THEFT,2018-07-10,100 BLOCK OF NORTH AUSTIN,41.8804251,-87.77486180000001,4,Zone 4,2018,7,10,2018-07-10
13982,18-4249,24_hour_summary_report_11_jul_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_11_jul_2018.pdf,3,BIKE THEFT,2018-07-10,600 BLOCK OF LAKE ST,41.8886438,-87.790741,3,Zone 3,2018,7,10,2018-07-10
13983,18-03866,24_hour_summary_report_26_june_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_26_june_2018.pdf,2,THEFT,2018-06-22,700 BLOCK OF LAKE,41.8885831,-87.7926956,3,Zone 3,2018,6,22,2018-06-22
13984,18-638,24_hour_summary_report_01_february_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_01_february_2018.pdf,4,RETAIL THEFT ARREST,2018-01-31,1100 BLOCK S HOME,41.86669089999999,-87.8064528,,,2018,1,31,2018-01-31
13985,18-598,24_hour_summary_report_30_january_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_30_january_2018.pdf,2,RETAIL THEFT ARREST,2018-01-29,200 BLOCK LAKE,41.8884804,-87.7800458,3,Zone 3,2018,1,29,2018-01-29
13986,26-00242,summary-report-15-january-2026.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2026/01-january/summary-report-15-january-2026.pdf,1,THEFT ARREST,2026-01-14,400 BLOCK OF N. KENILWORTH,41.8930545,-87.7971669,3,Zone 3,2026,1,14,2026-01-14
13987,25-04910,summary-report-10-september-2025.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2025/09-september/summary-report-10-september-2025.pdf,5,BATTERY ARREST,2025-09-09,100 BLOCK OF MADISON,41.880292,-87.77816899999999,4,Zone 4,2025,9,9,2025-09-09
13988,24-06329,weekend_summary_report_18october_-_21october2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/weekend_summary_report_18october_-_21october2024.pdf,10,RETAIL THEFT,2024-10-18,1100 BLOCK OF LAKE,41.8889519,-87.80295470000002,3,Zone 3,2024,10,18,2024-10-18
13989,24-04976,weekend_summary_report_23august_-_26august_2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/weekend_summary_report_23august_-_26august_2024.pdf,14,BATTERY ARREST,2024-08-25,1000 BLOCK OF SCOVILLE,41.870693,-87.78810399999999,7,Zone 7,2024,8,25,2024-08-25
13990,24-04646,summary_report_13-august-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_13-august-2024.pdf,1,THEFT,2024-08-12,100 BLOCK OF MADISON,41.880292,-87.77816899999999,4,Zone 4,2024,8,12,2024-08-12
13991,24-03658,weekend_summary_report_28june_-_01july2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/weekend_summary_report_28june_-_01july2024.pdf,13,BATTERY ARREST,2024-06-29,0 - 100 BLOCK OF ERIE,41.8918139,-87.7782988,3,Zone 3,2024,6,29,2024-06-29
13992,24-03085,summary_report_04-june-2024.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2024/summary_report_04-june-2024.pdf,3,THEFT,2024-06-01,1000 BLOCK OF COLUMBIAN,41.9038782,-87.79087779999999,2,Zone 2,2024,6,1,2024-06-01
13993,21-939,weekend_summary_report_12_feb_-_15_feb_2021.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2021/weekend_summary_report_12_feb_-_15_feb_2021.pdf,1,DOMESTIC BATTERY ARREST,2021-02-12,200 BLOCK OF CHICAGO AVE,41.8948539,-87.7802351,1,Zone 1,2021,2,12,2021-02-12
13994,20-03702,24_hour_summary_report_16_july_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/24_hour_summary_report_16_july_2020.pdf,1,THEFT,2020-07-14,900 BLOCK OF LAKE,41.8886985,-87.7975111,3,Zone 3,2020,7,14,2020-07-14
13995,20-974,weekend_summary_report_21_feb_-24_feb_2020.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2020/weekend_summary_report_21_feb_-24_feb_2020.pdf,8,AGGRAVATED DUI ARREST,2020-02-22,3 ERIE CT.,41.8915739,-87.77624229999999,3,Zone 3,2020,2,22,2020-02-22
13996,19-07453,weekend_summary_report_20_dec_-_23_dec_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_20_dec_-_23_dec_2019.pdf,7,THEFT OF MOTOR VEHICLE,2019-12-20,CLARENCE/ADAMS,41.89332539999999,-87.7812524,3,Zone 3,2019,12,20,2019-12-20
13997,19-6057601559245923,24_hour_summary_report_17_oct_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_17_oct_2019.pdf,7,RETAIL THEFT ARREST,2019-10-16,1119 NORTH BLVD.,41.8870787,-87.8035256,3,Zone 3,2019,10,16,2019-10-16
13998,19-03563,weekend_summary_report_01_july_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/weekend_summary_report_01_july_2019.pdf,1,THEFT,2019-06-28,300 BLOCK OF CHICAGO,41.8947918,-87.78347889999999,1,Zone 1,2019,6,28,2019-06-28
13999,19-1922,24_hour_summary_report_19_apr_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_19_apr_2019.pdf,1,THEFT,2019-04-14,400 BLOCK OF SOUTH OAK PARK AVE.,41.8816182,-87.7943131,5,Zone 5,2019,4,14,2019-04-14
14000,19-00761,24_hour_summary_report_14_feb_2019.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2019/24_hour_summary_report_14_feb_2019.pdf,0,DISORDERLY CONDUCT ARREST,2019-02-13,200 BLOCK OF NORTH SCOVILLE AVE.,41.8905371,-87.7876088,3,Zone 3,2019,2,13,2019-02-13
14001,18-07807,24_hour_summary_report_07_dec_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_07_dec_2018.pdf,0,CRIMINAL DAMAGE TO PROPERTY,2018-12-06,500 BLOCK OF SOUTH OAK PARK,41.87977069999999,-87.7942529,5,Zone 5,2018,12,6,2018-12-06
14002,18-6600,24_hour_summary_report_12_oct_2018.pdf,https://www.oak-park.us/files/assets/oakpark/v/1/police-department/activity-reports/2018/24_hour_summary_report_12_oct_2018.pdf,3,THEFT,2018-10-11,400 BLOCK OF SOUTH RIDGELAND,41.8817215,-87.7845052,4,Zone 4,2018,10,11,2018-10-11
